#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Dpf1	Pbrm1	10090.ENSMUSP00000054385	10090.ENSMUSP00000107727	0	0	0	0	0	0.386	0.800	0.703	0.960
Dpf1	Dpf2	10090.ENSMUSP00000054385	10090.ENSMUSP00000113465	0	0	0.056	0.956	0	0.094	0.540	0.916	0.962
Dpf1	Smarca4	10090.ENSMUSP00000054385	10090.ENSMUSP00000096547	0	0	0	0	0	0.561	0.900	0.678	0.984
Dpf1	Smarcc2	10090.ENSMUSP00000054385	10090.ENSMUSP00000100868	0	0	0	0	0.051	0.553	0.900	0.737	0.987
Dpf1	Smarcc1	10090.ENSMUSP00000054385	10090.ENSMUSP00000086094	0	0	0	0	0.059	0.479	0.900	0.817	0.989
Dpf1	Smarce1	10090.ENSMUSP00000054385	10090.ENSMUSP00000099422	0	0	0	0	0.062	0.706	0.900	0.812	0.994
Dpf1	Dpf3	10090.ENSMUSP00000054385	10090.ENSMUSP00000136280	0	0	0.052	0.971	0	0.320	0.900	0.980	0.998
Dpf2	Smarcb1	10090.ENSMUSP00000113465	10090.ENSMUSP00000000925	0	0	0	0	0.185	0.914	0.540	0.831	0.993
Dpf2	Smarcd2	10090.ENSMUSP00000113465	10090.ENSMUSP00000021052	0	0	0	0	0.096	0.372	0.540	0.566	0.871
Dpf2	Smarcd1	10090.ENSMUSP00000113465	10090.ENSMUSP00000023759	0	0	0	0	0.124	0.912	0.540	0.969	0.998
Dpf2	Phf10	10090.ENSMUSP00000113465	10090.ENSMUSP00000024657	0	0	0	0.662	0	0.080	0.540	0.674	0.850
Dpf2	Smarca2	10090.ENSMUSP00000113465	10090.ENSMUSP00000025862	0	0	0	0	0	0.699	0.540	0.695	0.954
Dpf2	Smarcd3	10090.ENSMUSP00000113465	10090.ENSMUSP00000030791	0	0	0	0	0.088	0.659	0.540	0.689	0.949
Dpf2	Smarcc1	10090.ENSMUSP00000113465	10090.ENSMUSP00000086094	0	0	0	0	0.089	0.766	0.540	0.917	0.990
Dpf2	Smarca4	10090.ENSMUSP00000113465	10090.ENSMUSP00000096547	0	0	0	0	0.084	0.912	0.540	0.824	0.992
Dpf2	Smarce1	10090.ENSMUSP00000113465	10090.ENSMUSP00000099422	0	0	0	0	0.120	0.833	0.540	0.859	0.989
Dpf2	Smarcc2	10090.ENSMUSP00000113465	10090.ENSMUSP00000100868	0	0	0	0	0.088	0.911	0.540	0.812	0.992
Dpf2	Pbrm1	10090.ENSMUSP00000113465	10090.ENSMUSP00000107727	0	0	0	0	0.077	0.380	0.540	0.838	0.951
Dpf2	Dpf3	10090.ENSMUSP00000113465	10090.ENSMUSP00000136280	0	0	0.054	0.966	0	0.094	0.540	0.622	0.831
Dpf3	Smarcb1	10090.ENSMUSP00000136280	10090.ENSMUSP00000000925	0	0	0	0	0.081	0.743	0.900	0.685	0.991
Dpf3	Smarcd2	10090.ENSMUSP00000136280	10090.ENSMUSP00000021052	0	0	0	0	0.088	0.372	0.800	0.721	0.963
Dpf3	Smarcd1	10090.ENSMUSP00000136280	10090.ENSMUSP00000023759	0	0	0	0	0.088	0.606	0.900	0.644	0.985
Dpf3	Phf10	10090.ENSMUSP00000136280	10090.ENSMUSP00000024657	0	0	0	0.685	0	0.089	0.900	0.688	0.969
Dpf3	Smarca2	10090.ENSMUSP00000136280	10090.ENSMUSP00000025862	0	0	0	0	0	0.677	0.900	0.652	0.987
Dpf3	Smarcd3	10090.ENSMUSP00000136280	10090.ENSMUSP00000030791	0	0	0	0	0.088	0.579	0.900	0.928	0.996
Dpf3	Smarcc1	10090.ENSMUSP00000136280	10090.ENSMUSP00000086094	0	0	0	0	0.051	0.677	0.900	0.666	0.988
Dpf3	Smarca4	10090.ENSMUSP00000136280	10090.ENSMUSP00000096547	0	0	0	0	0	0.721	0.900	0.571	0.987
Dpf3	Smarce1	10090.ENSMUSP00000136280	10090.ENSMUSP00000099422	0	0	0	0	0.062	0.645	0.900	0.762	0.991
Dpf3	Smarcc2	10090.ENSMUSP00000136280	10090.ENSMUSP00000100868	0	0	0	0	0.051	0.661	0.900	0.667	0.987
Dpf3	Pbrm1	10090.ENSMUSP00000136280	10090.ENSMUSP00000107727	0	0	0	0	0	0.559	0.800	0.753	0.976
Med1	Smarcd3	10090.ENSMUSP00000103169	10090.ENSMUSP00000030791	0	0	0	0	0.054	0	0.400	0.169	0.487
Med1	Pbrm1	10090.ENSMUSP00000103169	10090.ENSMUSP00000107727	0	0	0	0	0.456	0	0	0	0.456
Orc1	Rrm2b	10090.ENSMUSP00000099805	10090.ENSMUSP00000022901	0	0	0	0	0.582	0	0	0.108	0.611
Orc1	Rrm1	10090.ENSMUSP00000099805	10090.ENSMUSP00000033283	0	0	0	0	0.613	0	0	0.231	0.690
Pbrm1	Smarcb1	10090.ENSMUSP00000107727	10090.ENSMUSP00000000925	0	0	0	0	0.068	0.970	0.720	0.991	0.999
Pbrm1	Smarcd2	10090.ENSMUSP00000107727	10090.ENSMUSP00000021052	0	0	0	0	0.046	0.720	0.800	0.722	0.983
Pbrm1	Smarcd1	10090.ENSMUSP00000107727	10090.ENSMUSP00000023759	0	0	0	0	0.042	0.833	0.800	0.863	0.995
Pbrm1	Phf10	10090.ENSMUSP00000107727	10090.ENSMUSP00000024657	0	0	0	0	0.064	0.872	0.800	0.995	0.999
Pbrm1	Smarca2	10090.ENSMUSP00000107727	10090.ENSMUSP00000025862	0	0	0	0.549	0.136	0.827	0.720	0.868	0.993
Pbrm1	Smarcd3	10090.ENSMUSP00000107727	10090.ENSMUSP00000030791	0	0	0	0	0	0.720	0.800	0.864	0.991
Pbrm1	Smarcc1	10090.ENSMUSP00000107727	10090.ENSMUSP00000086094	0	0	0	0	0.236	0.800	0.720	0.947	0.997
Pbrm1	Smarca4	10090.ENSMUSP00000107727	10090.ENSMUSP00000096547	0	0	0	0.549	0.187	0.940	0.720	0.985	0.999
Pbrm1	Smarce1	10090.ENSMUSP00000107727	10090.ENSMUSP00000099422	0	0	0	0	0.157	0.859	0.800	0.899	0.997
Pbrm1	Smarcc2	10090.ENSMUSP00000107727	10090.ENSMUSP00000100868	0	0	0	0	0.142	0.829	0.720	0.970	0.998
Phf10	Smarcb1	10090.ENSMUSP00000024657	10090.ENSMUSP00000000925	0	0	0	0	0.086	0.943	0.900	0.950	0.999
Phf10	Smarcd2	10090.ENSMUSP00000024657	10090.ENSMUSP00000021052	0	0	0	0	0.057	0.646	0.800	0.650	0.973
Phf10	Smarcd1	10090.ENSMUSP00000024657	10090.ENSMUSP00000023759	0	0	0	0	0.046	0.865	0.900	0.762	0.996
Phf10	Smarca2	10090.ENSMUSP00000024657	10090.ENSMUSP00000025862	0	0	0	0	0.069	0.671	0.900	0.678	0.988
Phf10	Smarcd3	10090.ENSMUSP00000024657	10090.ENSMUSP00000030791	0	0	0	0	0.046	0.675	0.900	0.720	0.990
Phf10	Smarcc1	10090.ENSMUSP00000024657	10090.ENSMUSP00000086094	0	0	0	0	0.052	0.824	0.900	0.920	0.998
Phf10	Smarca4	10090.ENSMUSP00000024657	10090.ENSMUSP00000096547	0	0	0	0	0.086	0.904	0.900	0.894	0.998
Phf10	Smarcc2	10090.ENSMUSP00000024657	10090.ENSMUSP00000100868	0	0	0	0	0.046	0.879	0.900	0.865	0.998
Phf10	Smarce1	10090.ENSMUSP00000024657	10090.ENSMUSP00000099422	0	0	0	0	0.086	0.899	0.900	0.966	0.999
Rhno1	Znhit1	10090.ENSMUSP00000107779	10090.ENSMUSP00000106720	0	0	0	0	0.048	0	0	0.534	0.537
Rrm1	Rrm2b	10090.ENSMUSP00000033283	10090.ENSMUSP00000022901	0	0	0.534	0	0.508	0.717	0.900	0.994	0.999
Smarca2	Smarcb1	10090.ENSMUSP00000025862	10090.ENSMUSP00000000925	0	0	0	0	0.061	0.891	0.900	0.990	0.999
Smarca2	Smarcd2	10090.ENSMUSP00000025862	10090.ENSMUSP00000021052	0	0	0	0	0.091	0.559	0.720	0.708	0.962
Smarca2	Smarcd1	10090.ENSMUSP00000025862	10090.ENSMUSP00000023759	0	0	0	0	0.091	0.828	0.900	0.818	0.996
Smarca2	Smarcd3	10090.ENSMUSP00000025862	10090.ENSMUSP00000030791	0	0	0	0	0.091	0.674	0.900	0.759	0.991
Smarca2	Smarca4	10090.ENSMUSP00000025862	10090.ENSMUSP00000096547	0	0	0.051	0.978	0.043	0.667	0.900	0.972	0.999
Smarca2	Smarcc2	10090.ENSMUSP00000025862	10090.ENSMUSP00000100868	0	0	0	0	0.114	0.832	0.900	0.989	0.999
Smarca2	Smarce1	10090.ENSMUSP00000025862	10090.ENSMUSP00000099422	0	0	0	0	0.076	0.825	0.900	0.948	0.999
Smarca2	Smarcc1	10090.ENSMUSP00000025862	10090.ENSMUSP00000086094	0	0	0	0	0.052	0.817	0.900	0.993	0.999
Smarca4	Smarcb1	10090.ENSMUSP00000096547	10090.ENSMUSP00000000925	0	0	0	0	0.179	0.987	0.900	0.997	0.999
Smarca4	Smarcd2	10090.ENSMUSP00000096547	10090.ENSMUSP00000021052	0	0	0	0	0.091	0.674	0.720	0.763	0.977
Smarca4	Smarcd1	10090.ENSMUSP00000096547	10090.ENSMUSP00000023759	0	0	0	0	0.127	0.954	0.900	0.995	0.999
Smarca4	Smarcd3	10090.ENSMUSP00000096547	10090.ENSMUSP00000030791	0	0	0	0	0.106	0.827	0.900	0.993	0.999
Smarca4	Smarcc1	10090.ENSMUSP00000096547	10090.ENSMUSP00000086094	0	0	0	0	0.244	0.969	0.900	0.997	0.999
Smarca4	Smarcc2	10090.ENSMUSP00000096547	10090.ENSMUSP00000100868	0	0	0	0	0.125	0.975	0.900	0.997	0.999
Smarca4	Smarce1	10090.ENSMUSP00000096547	10090.ENSMUSP00000099422	0	0	0	0	0.091	0.983	0.900	0.995	0.999
Smarcb1	Smarcd2	10090.ENSMUSP00000000925	10090.ENSMUSP00000021052	0	0	0	0	0.273	0.720	0.720	0.920	0.994
Smarcb1	Smarcd3	10090.ENSMUSP00000000925	10090.ENSMUSP00000030791	0	0	0	0	0.271	0.720	0.900	0.904	0.997
Smarcb1	Smarcd1	10090.ENSMUSP00000000925	10090.ENSMUSP00000023759	0	0	0	0	0.284	0.912	0.900	0.994	0.999
Smarcb1	Smarce1	10090.ENSMUSP00000000925	10090.ENSMUSP00000099422	0	0	0	0	0.188	0.914	0.900	0.997	0.999
Smarcb1	Smarcc2	10090.ENSMUSP00000000925	10090.ENSMUSP00000100868	0	0	0	0	0.103	0.914	0.900	0.997	0.999
Smarcb1	Smarcc1	10090.ENSMUSP00000000925	10090.ENSMUSP00000086094	0	0	0	0	0.127	0.947	0.900	0.997	0.999
Smarcc1	Smarcd2	10090.ENSMUSP00000086094	10090.ENSMUSP00000021052	0	0	0	0	0.046	0.560	0.720	0.907	0.987
Smarcc1	Smarcd1	10090.ENSMUSP00000086094	10090.ENSMUSP00000023759	0	0	0	0	0.104	0.828	0.900	0.997	0.999
Smarcc1	Smarcd3	10090.ENSMUSP00000086094	10090.ENSMUSP00000030791	0	0	0	0	0	0.560	0.900	0.903	0.995
Smarcc1	Smarcc2	10090.ENSMUSP00000086094	10090.ENSMUSP00000100868	0	0	0.059	0.962	0.046	0.766	0.900	0.983	0.999
Smarcc1	Smarce1	10090.ENSMUSP00000086094	10090.ENSMUSP00000099422	0	0	0	0	0.147	0.878	0.900	0.998	0.999
Smarcc2	Smarcd2	10090.ENSMUSP00000100868	10090.ENSMUSP00000021052	0	0	0	0	0.054	0.560	0.720	0.821	0.976
Smarcc2	Smarcd1	10090.ENSMUSP00000100868	10090.ENSMUSP00000023759	0	0	0	0	0.052	0.914	0.900	0.994	0.999
Smarcc2	Smarcd3	10090.ENSMUSP00000100868	10090.ENSMUSP00000030791	0	0	0	0	0.057	0.664	0.900	0.923	0.997
Smarcc2	Smarce1	10090.ENSMUSP00000100868	10090.ENSMUSP00000099422	0	0	0	0	0.052	0.914	0.900	0.998	0.999
Smarcd1	Smarcd2	10090.ENSMUSP00000023759	10090.ENSMUSP00000021052	0	0	0.059	0.963	0	0.446	0.900	0.449	0.967
Smarcd1	Smarcd3	10090.ENSMUSP00000023759	10090.ENSMUSP00000030791	0	0	0.053	0.974	0.041	0.615	0.900	0.174	0.965
Smarcd1	Smarce1	10090.ENSMUSP00000023759	10090.ENSMUSP00000099422	0	0	0	0	0.113	0.945	0.900	0.996	0.999
Smarcd2	Smarcd3	10090.ENSMUSP00000021052	10090.ENSMUSP00000030791	0	0	0.055	0.971	0	0.446	0.900	0.697	0.982
Smarcd2	Smarce1	10090.ENSMUSP00000021052	10090.ENSMUSP00000099422	0	0	0	0	0.110	0.766	0.800	0.948	0.997
Smarcd3	Smarce1	10090.ENSMUSP00000030791	10090.ENSMUSP00000099422	0	0	0	0	0.104	0.766	0.900	0.880	0.997
