#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ifngr1	Ifngr2	10090.ENSMUSP00000020188	10090.ENSMUSP00000023687	0	0	0	0	0.110	0.747	0.900	0.997	0.999
Jph2	Stac3	10090.ENSMUSP00000017961	10090.ENSMUSP00000048148	0	0	0	0	0.112	0	0	0.508	0.544
Jph2	Stim1	10090.ENSMUSP00000017961	10090.ENSMUSP00000033289	0	0	0	0	0	0.050	0	0.577	0.581
Jph2	Trdn	10090.ENSMUSP00000017961	10090.ENSMUSP00000093436	0	0	0	0	0.228	0.093	0.720	0.862	0.969
Kcna1	Kif5b	10090.ENSMUSP00000055225	10090.ENSMUSP00000025083	0	0	0	0	0.066	0.059	0	0.519	0.540
Kcna1	Kcne1	10090.ENSMUSP00000055225	10090.ENSMUSP00000052248	0	0	0	0	0	0.104	0	0.449	0.485
Kcna1	Kcnj11	10090.ENSMUSP00000055225	10090.ENSMUSP00000147439	0	0	0	0	0.119	0	0	0.356	0.409
Kcna1	Kcnk3	10090.ENSMUSP00000055225	10090.ENSMUSP00000098987	0	0	0	0	0.087	0	0	0.426	0.454
Kcna1	Kcnc2	10090.ENSMUSP00000055225	10090.ENSMUSP00000151579	0	0	0.131	0.815	0.187	0.051	0	0.336	0.495
Kcnc1	Kif5b	10090.ENSMUSP00000124938	10090.ENSMUSP00000025083	0	0	0	0	0.068	0.322	0	0.512	0.664
Kcnc1	Kcne2	10090.ENSMUSP00000124938	10090.ENSMUSP00000048849	0	0	0	0	0.042	0.051	0	0.451	0.458
Kcnc1	Kcne1	10090.ENSMUSP00000124938	10090.ENSMUSP00000052248	0	0	0	0	0	0.104	0	0.529	0.560
Kcnc1	Kcnk3	10090.ENSMUSP00000124938	10090.ENSMUSP00000098987	0	0	0	0	0.083	0	0	0.455	0.479
Kcnc1	Kcnj11	10090.ENSMUSP00000124938	10090.ENSMUSP00000147439	0	0	0	0	0.107	0	0	0.395	0.437
Kcnc1	Kcne3	10090.ENSMUSP00000124938	10090.ENSMUSP00000136616	0	0	0	0	0.054	0.112	0	0.460	0.507
Kcnc1	Kcnc2	10090.ENSMUSP00000124938	10090.ENSMUSP00000151579	0	0	0.057	0.966	0.138	0.082	0.400	0.252	0.605
Kcne1	Kcne2	10090.ENSMUSP00000052248	10090.ENSMUSP00000048849	0	0	0	0.735	0	0	0	0.536	0.536
Kcne1	Nppa	10090.ENSMUSP00000052248	10090.ENSMUSP00000099520	0	0	0	0	0.094	0	0	0.374	0.408
Kcne1	Trdn	10090.ENSMUSP00000052248	10090.ENSMUSP00000093436	0	0	0	0	0.094	0	0	0.433	0.465
Kcne1	Nedd4l	10090.ENSMUSP00000052248	10090.ENSMUSP00000158026	0	0	0	0	0	0	0	0.598	0.598
Kcne1	Kcne3	10090.ENSMUSP00000052248	10090.ENSMUSP00000136616	0	0	0	0	0	0	0	0.905	0.905
Kcne2	Trdn	10090.ENSMUSP00000048849	10090.ENSMUSP00000093436	0	0	0	0	0	0	0	0.451	0.451
Kcne2	Kcne3	10090.ENSMUSP00000048849	10090.ENSMUSP00000136616	0	0	0	0	0.044	0	0	0.938	0.938
Kcnj11	Kcnk3	10090.ENSMUSP00000147439	10090.ENSMUSP00000098987	0	0	0	0	0.098	0	0	0.463	0.495
Lrrc26	Lrrc55	10090.ENSMUSP00000028337	10090.ENSMUSP00000107228	0	0	0	0.714	0.061	0	0	0.433	0.445
Lrrc26	Lrrc52	10090.ENSMUSP00000028337	10090.ENSMUSP00000047213	0	0	0.092	0.695	0	0	0	0.531	0.556
Lrrc26	Lrrc38	10090.ENSMUSP00000028337	10090.ENSMUSP00000053597	0	0	0	0.780	0	0	0	0.566	0.566
Nedd4l	Pink1	10090.ENSMUSP00000158026	10090.ENSMUSP00000030536	0	0	0	0	0.061	0.093	0	0.556	0.589
Nipsnap2	Pink1	10090.ENSMUSP00000083211	10090.ENSMUSP00000030536	0	0	0	0	0.110	0	0	0.505	0.540
Nlgn3	Reln	10090.ENSMUSP00000066304	10090.ENSMUSP00000124052	0	0	0	0	0.079	0	0	0.432	0.454
Nlgn3	Shank3	10090.ENSMUSP00000066304	10090.ENSMUSP00000104932	0	0	0	0	0.078	0.064	0.500	0.983	0.991
P2ry6	Trem2	10090.ENSMUSP00000055697	10090.ENSMUSP00000108863	0	0	0	0	0.381	0	0	0.572	0.724
Pkd2	Stim1	10090.ENSMUSP00000084041	10090.ENSMUSP00000033289	0	0	0	0	0	0	0	0.409	0.409
Plcg2	Ppp3r2	10090.ENSMUSP00000079991	10090.ENSMUSP00000029991	0	0	0	0	0	0	0.900	0	0.900
Plcg2	Stim1	10090.ENSMUSP00000079991	10090.ENSMUSP00000033289	0	0	0	0	0	0	0	0.464	0.464
Plcg2	Ppp3ca	10090.ENSMUSP00000079991	10090.ENSMUSP00000053101	0	0	0	0	0.066	0.060	0.900	0.111	0.911
Plcg2	Ppp3cc	10090.ENSMUSP00000079991	10090.ENSMUSP00000077532	0	0	0	0	0.070	0.060	0.900	0.047	0.905
Plcg2	Trem2	10090.ENSMUSP00000079991	10090.ENSMUSP00000108863	0	0	0	0	0.064	0	0.500	0.604	0.798
Plcg2	Ppp3r1	10090.ENSMUSP00000079991	10090.ENSMUSP00000099944	0	0	0	0	0	0	0.900	0.085	0.904
Plcg2	Ppp3cb	10090.ENSMUSP00000079991	10090.ENSMUSP00000125722	0	0	0	0	0.066	0.060	0.900	0.132	0.913
Ppp3ca	Ppp3r2	10090.ENSMUSP00000053101	10090.ENSMUSP00000029991	0	0	0	0	0.053	0.519	0.900	0.790	0.989
Ppp3ca	Shank3	10090.ENSMUSP00000053101	10090.ENSMUSP00000104932	0	0	0	0	0.071	0.418	0	0.092	0.466
Ppp3ca	Ppp3cc	10090.ENSMUSP00000053101	10090.ENSMUSP00000077532	0	0	0.051	0.979	0	0.329	0.900	0.477	0.962
Ppp3ca	Ppp3cb	10090.ENSMUSP00000053101	10090.ENSMUSP00000125722	0	0	0.049	0.982	0.170	0.400	0.900	0.755	0.986
Ppp3ca	Ppp3r1	10090.ENSMUSP00000053101	10090.ENSMUSP00000099944	0	0	0	0	0.111	0.938	0.900	0.997	0.999
Ppp3cb	Ppp3r2	10090.ENSMUSP00000125722	10090.ENSMUSP00000029991	0	0	0	0	0.053	0.519	0.900	0.800	0.989
Ppp3cb	Ppp3cc	10090.ENSMUSP00000125722	10090.ENSMUSP00000077532	0	0	0.051	0.978	0.065	0.560	0.900	0.505	0.977
Ppp3cb	Ppp3r1	10090.ENSMUSP00000125722	10090.ENSMUSP00000099944	0	0	0	0	0.312	0.848	0.900	0.801	0.997
Ppp3cc	Ppp3r2	10090.ENSMUSP00000077532	10090.ENSMUSP00000029991	0	0	0	0	0.053	0.519	0.900	0.806	0.990
Ppp3cc	Ppp3r1	10090.ENSMUSP00000077532	10090.ENSMUSP00000099944	0	0	0	0	0.049	0.871	0.900	0.672	0.995
Ppp3r1	Ppp3r2	10090.ENSMUSP00000099944	10090.ENSMUSP00000029991	0	0	0.052	0.977	0	0.191	0.900	0.185	0.929
Reln	Shank3	10090.ENSMUSP00000124052	10090.ENSMUSP00000104932	0	0	0	0	0.087	0	0	0.490	0.514
S100a1	Stim1	10090.ENSMUSP00000058237	10090.ENSMUSP00000033289	0	0	0	0	0.046	0	0	0.454	0.456
S100a1	Trdn	10090.ENSMUSP00000058237	10090.ENSMUSP00000093436	0	0	0	0	0.065	0.097	0	0.550	0.586
Stac3	Trdn	10090.ENSMUSP00000048148	10090.ENSMUSP00000093436	0	0	0	0	0.104	0.062	0	0.711	0.736
Stim1	Stimate	10090.ENSMUSP00000033289	10090.ENSMUSP00000006701	0	0	0	0	0.051	0	0	0.650	0.654
Stim1	Trdn	10090.ENSMUSP00000033289	10090.ENSMUSP00000093436	0	0	0	0	0	0.050	0	0.602	0.606
Stim1	Stim2	10090.ENSMUSP00000033289	10090.ENSMUSP00000113174	0	0	0	0.916	0.057	0.554	0.900	0.896	0.995
Stim2	Stimate	10090.ENSMUSP00000113174	10090.ENSMUSP00000006701	0	0	0	0	0.044	0	0	0.464	0.466
